PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
605;12012667;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1267383;Morávka, 17-18 km od ústí;6477;Morávka;-455503;-1129842;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;460;0;20100318
606;12012638;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1267379;Morávka, 15-16 km od ústí;6377;Morávka;-456553;-1128271;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;434;0;20100318
607;12012624;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1267376;Morávka, 14-15 km od ústí;6376;Morávka;-457376;-1127748;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;421;0;20100318
608;12012438;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1267352;Morávka, 12-13 km od ústí;6376;Vyšní Lhoty;-458531;-1126304;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;401;0;20100318
609;12009688;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266655;Bílá Ostravice, 7-8 km od ústí;6576;Bílá;-466142;-1148420;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;635;0;20100316
610;12009665;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266616;Bílá Ostravice, 6-7 km od ústí;6576;Bílá;-465408;-1147796;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;607;0;20100316
611;12009647;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266614;Bílá Ostravice, 5-6 km od ústí;6576;Bílá;-464731;-1147299;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;586;0;20100316
612;12009626;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266594;Bílá Ostravice, 4-5 km od ústí;6576;Bílá;-463843;-1147076;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;570;0;20100316
613;12009526;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266554;Bílá Ostravice, 2-3 km od ústí øeky;6576;Bílá;-462341;-1146344;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;545;0;20100316
614;12009507;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266514;Bílá Ostravice, 1-2 km od ústí øeky;6576;Bílá;-461480;-1146052;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;537;0;20100316
615;12009486;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266474;Bílá Ostravice, 0-1 km od ústí øeky;6576;Bílá;-461053;-1145273;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;527;0;20100316
616;12009279;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266465;Èerná Ostravice, 8-9 km od ústí øeky;6577;Bílá;-455587;-1140726;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;772;0;20100316;20100316;10075
617;12009275;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266463;Èerná Ostravice, 7-8 km od ústí øeky;6577;Staré Hamry 1;-456176;-1141165;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;693;0;20100316
618;12009273;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266462;Èerná Ostravice, 6-7 km od ústí;6577;Staré Hamry 1;-456316;-1142119;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;660;0;20100316
619;12009270;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266461;Èerná Ostravice, 5-6 km od ústí øeky;6577;Staré Hamry 1;-456315;-1143010;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;615;0;20100316
620;12009266;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266459;Èerná ostravice, 4-5 km od ústí øeky;6577;Staré Hamry 1;-456908;-1143566;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;0;vìrohodnı záznam;;Návrh validace;;;;;;;594;0;20100316
621;12009265;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266459;Èerná ostravice, 4-5 km od ústí øeky;6577;Staré Hamry 1;-456908;-1143566;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;101-1000;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;594;0;20100316
622;12009261;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266457;Èerná Ostravice, 3-4 km od ústí øeky;6577;Staré Hamry 1;-457789;-1143895;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;0;vìrohodnı záznam;;Návrh validace;;;;;;;572;0;20100316
623;12009260;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266457;Èerná Ostravice, 3-4 km od ústí øeky;6577;Staré Hamry 1;-457789;-1143895;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;572;0;20100316
624;12009256;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266455;Èerná ostravice, 2-3 km od ústí;6576;Staré Hamry 1;-458588;-1144396;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;555;0;20100316;20100316;10075
625;12009255;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266455;Èerná ostravice, 2-3 km od ústí;6576;Staré Hamry 1;-458588;-1144396;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;555;0;20100316
626;12009251;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266454;èerná Ostravice, 1-2 km od ústí øeky;6576;Staré Hamry 1;-459454;-1144699;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;0;vìrohodnı záznam;;Návrh validace;;;;;;;543;0;20100316
627;12009250;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266454;èerná Ostravice, 1-2 km od ústí øeky;6576;Staré Hamry 1;-459454;-1144699;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;543;0;20100316
628;12009246;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266434;Èerná ostravice, 0-1 km od ústí øeky;6576;Bílá;-460157;-1144587;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;537;0;20100316
629;12009102;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266400;ostravice, 52-53 km od ústí øeky;6576;Ostravice 2;-461363;-1144560;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;516;0;20100316
630;12009099;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266399;ostravice, 51-52 km od ústí øeky;6576;Ostravice 2;-462014;-1143951;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;11-100;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;510;0;20100316
631;12009097;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266397;Ostravice, 44-45 km od ústí øeky;6476;Ostravice 1;-464457;-1137343;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;101-1000;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;442;0;20100316
632;12009091;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266396;Ostravice, 43-44 km od ústí øeky;6476;Staré Hamry 2;-464994;-1136572;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;101-1000;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;432;0;20100316
633;12009081;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20090701;20090901;;1266395;Ostravice, 42-43 km od ústí øeky;6476;Ostravice 1;-465489;-1135754;KALNÍKOVÁ V. (2009) Mapování invazních neofytù podél beskydskıch a podbeskydskıch øek.;0;;0;;101-1000;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Adámková Kateøina;1;;;Garantováno;;;;;;;436;0;20100316
634;11804851;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254033;Baštice - ø.km 12;6376;Krásná pod Lysou Horou;-460717;-1128205;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;499;1;20100122
635;11804822;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254029;Mohelnice - ø.km 12;6477;Krásná pod Lysou Horou;-457786;-1137017;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;661;1;20100122
636;11804816;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254028;Mohelnice - ø.km 6;6476;Krásná pod Lysou Horou;-459167;-1132063;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;518;1;20100122
637;11804805;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254026;Morávka - ø.km 22;6477;Morávka;-453969;-1133457;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;532;1;20100122
638;11804799;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254025;Ostravice - ø.km 43;6476;Ostravice 1;-465269;-1136266;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;101-1000;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;431;1;20100122
639;11804665;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254013;Bystrı potok - ø.km 8;6476;Janovice u Frıdku-Místku;-463904;-1128988;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;462;1;20100122
640;11804643;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254010;Èeladenka - ø.km 13;6576;Èeladná;-469598;-1141873;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;614;1;20100122
641;11804639;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254009;Èeladenka - ø.km 11;6576;Èeladná;-469596;-1140240;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;575;1;20100122
642;11804637;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254008;Èeladenka - ø.km 10;6576;Èeladná;-469747;-1139450;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;580;1;20100122
643;11804617;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254005;Morávka - ø.km 27;6477;Morávka;-454528;-1138315;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;641;1;20100122
644;11804600;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254003;Morávka - ø.km 14;6376;Vyšní Lhoty;-458000;-1127211;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;416;1;20100122
645;11804581;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254001;Bílá Ostravice - ø.km 3;6576;Bílá;-462484;-1146357;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;548;1;20100122
646;11804577;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254000;Èerná Ostravice - ø.km 4;6577;Staré Hamry 1;-458048;-1143930;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;_;564;1;20100122
647;11804576;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1254000;Èerná Ostravice - ø.km 4;6577;Staré Hamry 1;-458048;-1143930;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;564;1;20100122
648;11804466;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253990;Mohelnice - ø.km 10;6476;Krásná pod Lysou Horou;-458016;-1135402;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;618;1;20100122
649;11804451;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253987;Bílá Ostravice - ø.km 6;6576;Bílá;-464776;-1147309;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;587;1;20100122
650;11804447;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253986;Ostravice - ø.km 45;6476;Staré Hamry 2;-464236;-1137691;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;101-1000;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;457;1;20100122
651;11804440;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253985;Ostravice - ø.km 42;6476;Ostravice 1;-465226;-1135316;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;420;1;20100122
652;11804333;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253975;Mohelnice - ø.km 4;6476;Krásná pod Lysou Horou;-459064;-1130129;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;478;1;20100122
653;11804318;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253973;Èeladenka - ø.km 8;6476;Èeladná;-469903;-1137426;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;11-100;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;1;;;Garantováno;;;;;;_;510;1;20100122
654;11804287;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kalníková Veronika;20070601;20090930;;1253970;Morávka - ø.km 25;6477;Morávka;-454291;-1136523;KALNÍKOVÁ V. (2001) Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek.;0;;0;;1-10;;;;;0;mapováno vdy v období èerven - záøí;mapováno v nivì øeky v délce jednoho øíèního kilometru;;;Sbìr floristickıch a faunistickıch nálezù;Mapovani invaznich neofytu podel beskydskych a podbeskydskych rek;ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;_;586;1;20100122
